timestamp                 , sim_time      , coagulant_pump_speed_before_update, raw_water_turbidity_before_update, coagulant_pump_speed_after_logic, raw_water_turbidity_after_logic, coagulant_pump_speed_after_attack, raw_water_turbidity_after_attack, active_attack
2025-09-12T12:36:35.907953, 0:30:31.271374,                                100,                                49,                              100,                              50,                               100,                               50, None
2025-09-12T12:36:40.908428, 0:30:36.271805,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:36:45.908834, 0:30:41.272265,                                100,                                50,                              100,                              48,                               100,                               48, None
2025-09-12T12:36:50.909245, 0:30:46.272673,                                100,                                48,                              100,                              54,                               100,                               54, None
2025-09-12T12:36:55.909735, 0:30:51.273163,                                100,                                54,                              100,                              49,                               100,                               49, None
2025-09-12T12:37:00.910172, 0:30:56.273601,                                100,                                49,                              100,                              51,                               100,                               51, None
2025-09-12T12:37:05.910615, 0:31:01.274044,                                100,                                51,                              100,                              54,                               100,                               54, None
2025-09-12T12:37:10.911476, 0:31:06.274903,                                100,                                54,                              100,                              48,                               100,                               48, None
2025-09-12T12:37:15.912427, 0:31:11.275794,                                100,                                48,                              100,                              53,                               100,                               53, None
2025-09-12T12:37:20.913310, 0:31:16.276738,                                100,                                53,                              100,                              50,                               100,                               50, None
2025-09-12T12:37:25.913715, 0:31:21.277144,                                100,                                50,                              100,                              51,                               100,                               51, None
2025-09-12T12:37:30.914124, 0:31:26.277552,                                100,                                51,                              100,                              48,                               100,                               48, None
2025-09-12T12:37:35.914563, 0:31:31.277992,                                100,                                48,                              100,                              52,                               100,                               52, None
2025-09-12T12:37:40.914992, 0:31:36.278420,                                100,                                52,                              100,                              54,                               100,                               54, None
2025-09-12T12:37:45.915535, 0:31:41.278959,                                100,                                54,                              100,                              51,                               100,                               51, None
2025-09-12T12:37:50.916119, 0:31:46.279546,                                100,                                51,                              100,                              45,                               100,                               45, None
2025-09-12T12:37:55.916599, 0:31:51.280026,                                100,                                45,                              100,                              51,                               100,                               51, None
2025-09-12T12:38:00.917052, 0:31:56.280481,                                100,                                51,                              100,                              53,                               100,                               53, None
2025-09-12T12:38:05.917374, 0:32:01.280812,                                100,                                53,                              100,                              48,                               100,                               48, None
2025-09-12T12:38:10.917793, 0:32:06.281220,                                100,                                48,                              100,                              47,                               100,                               47, None
2025-09-12T12:38:15.918270, 0:32:11.281698,                                100,                                47,                              100,                              52,                               100,                               52, None
2025-09-12T12:38:20.919167, 0:32:16.282595,                                100,                                52,                              100,                              54,                               100,                               54, None
2025-09-12T12:38:25.919510, 0:32:21.282929,                                100,                                54,                              100,                              45,                               100,                               45, None
2025-09-12T12:38:30.919939, 0:32:26.283368,                                100,                                45,                              100,                              54,                               100,                               54, None
2025-09-12T12:38:35.920343, 0:32:31.283775,                                100,                                54,                              100,                              45,                               100,                               45, None
2025-09-12T12:38:40.920790, 0:32:36.284217,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T12:38:45.921258, 0:32:41.284685,                                100,                                45,                              100,                              49,                               100,                               49, None
2025-09-12T12:38:50.922155, 0:32:46.285582,                                100,                                49,                              100,                              54,                               100,                               54, None
2025-09-12T12:38:55.922560, 0:32:51.285987,                                100,                                54,                              100,                              48,                               100,                               48, None
2025-09-12T12:39:00.922995, 0:32:56.286423,                                100,                                48,                              100,                              49,                               100,                               49, None
2025-09-12T12:39:05.923455, 0:33:01.286881,                                100,                                49,                              100,                              54,                               100,                               54, None
2025-09-12T12:39:10.923812, 0:33:06.287240,                                100,                                54,                              100,                              51,                               100,                               51, None
2025-09-12T12:39:15.924671, 0:33:11.288100,                                100,                                51,                              100,                              45,                               100,                               45, None
2025-09-12T12:39:20.925300, 0:33:16.288728,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T12:39:25.925822, 0:33:21.289250,                                100,                                45,                              100,                              50,                               100,                               50, None
2025-09-12T12:39:30.926722, 0:33:26.290149,                                100,                                50,                              100,                              54,                               100,                               54, None
2025-09-12T12:39:35.927572, 0:33:31.291000,                                100,                                54,                              100,                              47,                               100,                               47, None
2025-09-12T12:39:40.928454, 0:33:36.291880,                                100,                                47,                              100,                              50,                               100,                               50, None
2025-09-12T12:39:45.929300, 0:33:41.292729,                                100,                                50,                              100,                              52,                               100,                               52, None
2025-09-12T12:39:50.930257, 0:33:46.293684,                                100,                                52,                              100,                              45,                               100,                               45, None
2025-09-12T12:39:55.931211, 0:33:51.294636,                                100,                                45,                              100,                              52,                               100,                               52, None
2025-09-12T12:40:00.931660, 0:33:56.295088,                                100,                                52,                              100,                              51,                               100,                               51, None
2025-09-12T12:40:05.932337, 0:34:01.295761,                                100,                                51,                              100,                              54,                               100,                               54, None
2025-09-12T12:40:10.933426, 0:34:06.296793,                                100,                                54,                              100,                              51,                               100,                               51, None
2025-09-12T12:40:15.934326, 0:34:11.297754,                                100,                                51,                              100,                              53,                               100,                               53, None
2025-09-12T12:40:20.935300, 0:34:16.298728,                                100,                                53,                              100,                              48,                               100,                               48, None
2025-09-12T12:40:25.935915, 0:34:21.299342,                                100,                                48,                              100,                              47,                               100,                               47, None
2025-09-12T12:40:30.936771, 0:34:26.300199,                                100,                                47,                              100,                              48,                               100,                               48, None
2025-09-12T12:40:35.937624, 0:34:31.301052,                                100,                                48,                              100,                              47,                               100,                               47, None
2025-09-12T12:40:40.938023, 0:34:36.301450,                                100,                                47,                              100,                              46,                               100,                               46, None
2025-09-12T12:40:45.938475, 0:34:41.301902,                                100,                                46,                              100,                              54,                               100,                               54, None
2025-09-12T12:40:50.939458, 0:34:46.302881,                                100,                                54,                              100,                              47,                               100,                               47, None
2025-09-12T12:40:55.940473, 0:34:51.303896,                                100,                                47,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:00.940965, 0:34:56.304389,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:05.941923, 0:35:01.305351,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:10.942325, 0:35:06.305758,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:15.943195, 0:35:11.306623,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:20.944122, 0:35:16.307549,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:25.945016, 0:35:21.308444,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:30.945882, 0:35:26.309309,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:35.946816, 0:35:31.310244,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:40.947714, 0:35:36.311142,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:45.948138, 0:35:41.311568,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:50.948549, 0:35:46.311977,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:41:55.948956, 0:35:51.312384,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:00.949820, 0:35:56.313247,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:05.950569, 0:36:01.313992,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:10.951001, 0:36:06.314435,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:15.951451, 0:36:11.314878,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:20.951859, 0:36:16.315287,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:25.952289, 0:36:21.315718,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:30.953213, 0:36:26.316638,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:35.953804, 0:36:31.317231,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:40.954666, 0:36:36.318092,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:45.955594, 0:36:41.319018,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:50.956011, 0:36:46.319443,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:42:55.956842, 0:36:51.320269,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:00.957741, 0:36:56.321168,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:05.958601, 0:37:01.322028,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:10.959475, 0:37:06.322902,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:15.960410, 0:37:11.323778,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:20.961296, 0:37:16.324723,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:25.962219, 0:37:21.325646,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:30.963185, 0:37:26.326613,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:35.964109, 0:37:31.327536,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:40.965093, 0:37:36.328521,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:45.965813, 0:37:41.329237,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:50.966717, 0:37:46.330145,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:43:55.967573, 0:37:51.331001,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:00.968004, 0:37:56.331433,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:05.968460, 0:38:01.331884,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:10.969324, 0:38:06.332752,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:15.970290, 0:38:11.333714,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:20.970846, 0:38:16.334275,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:25.971343, 0:38:21.334771,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:30.972277, 0:38:26.335705,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:35.973243, 0:38:31.336667,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:40.974234, 0:38:36.337660,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:45.974668, 0:38:41.338089,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:50.975137, 0:38:46.338565,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:44:55.975853, 0:38:51.339280,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:45:00.976772, 0:38:56.340193,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:45:05.977777, 0:39:01.341202,                                100,                                50,                              100,                              54,                               100,                               54, None
2025-09-12T12:45:10.978693, 0:39:06.342118,                                100,                                54,                              100,                              50,                               100,                               50, None
2025-09-12T12:45:15.979108, 0:39:11.342537,                                100,                                50,                              100,                              45,                               100,                               45, None
2025-09-12T12:45:20.979971, 0:39:16.343399,                                100,                                45,                              100,                              48,                               100,                               48, None
2025-09-12T12:45:25.980819, 0:39:21.344247,                                100,                                48,                              100,                              51,                               100,                               51, None
2025-09-12T12:45:30.981268, 0:39:26.344696,                                100,                                51,                              100,                              49,                               100,                               49, None
2025-09-12T12:45:35.982216, 0:39:31.345640,                                100,                                49,                              100,                              54,                               100,                               54, None
2025-09-12T12:45:40.982806, 0:39:36.346234,                                100,                                54,                              100,                              48,                               100,                               48, None
2025-09-12T12:45:45.983736, 0:39:41.347162,                                100,                                48,                              100,                              46,                               100,                               46, None
2025-09-12T12:45:50.984626, 0:39:46.348053,                                100,                                46,                              100,                              52,                               100,                               52, None
2025-09-12T12:45:55.985484, 0:39:51.348911,                                100,                                52,                              100,                              49,                               100,                               49, None
2025-09-12T12:46:00.986427, 0:39:56.349800,                                100,                                49,                              100,                              45,                               100,                               45, None
2025-09-12T12:46:05.987292, 0:40:01.350716,                                100,                                45,                              100,                              48,                               100,                               48, None
2025-09-12T12:46:10.987825, 0:40:06.351252,                                100,                                48,                              100,                              49,                               100,                               49, None
2025-09-12T12:46:15.988748, 0:40:11.352172,                                100,                                49,                              100,                              51,                               100,                               51, None
2025-09-12T12:46:20.989636, 0:40:16.353061,                                100,                                51,                              100,                              54,                               100,                               54, None
2025-09-12T12:46:25.990501, 0:40:21.353929,                                100,                                54,                              100,                              45,                               100,                               45, None
2025-09-12T12:46:30.991470, 0:40:26.354898,                                100,                                45,                              100,                              51,                               100,                               51, None
2025-09-12T12:46:35.992446, 0:40:31.355864,                                100,                                51,                              100,                              47,                               100,                               47, None
2025-09-12T12:46:40.993254, 0:40:36.356681,                                100,                                47,                              100,                              53,                               100,                               53, None
2025-09-12T12:46:45.994203, 0:40:41.357628,                                100,                                53,                              100,                              49,                               100,                               49, None
2025-09-12T12:46:50.995152, 0:40:46.358579,                                100,                                49,                              100,                              45,                               100,                               45, None
2025-09-12T12:46:55.995916, 0:40:51.359341,                                100,                                45,                              100,                              49,                               100,                               49, None
2025-09-12T12:47:00.996477, 0:40:56.359906,                                100,                                49,                              100,                              53,                               100,                               53, None
2025-09-12T12:47:05.996958, 0:41:01.360377,                                100,                                53,                              100,                              53,                               100,                               53, None
2025-09-12T12:47:10.997457, 0:41:06.360886,                                100,                                53,                              100,                              51,                               100,                               51, None
2025-09-12T12:47:15.998347, 0:41:11.361776,                                100,                                51,                              100,                              49,                               100,                               49, None
2025-09-12T12:47:20.998866, 0:41:16.362285,                                100,                                49,                              100,                              54,                               100,                               54, None
2025-09-12T12:47:25.999797, 0:41:21.363225,                                100,                                54,                              100,                              52,                               100,                               52, None
2025-09-12T12:47:31.000176, 0:41:26.363595,                                100,                                52,                              100,                              45,                               100,                               45, None
2025-09-12T12:47:36.000723, 0:41:31.364145,                                100,                                45,                              100,                              52,                               100,                               52, None
2025-09-12T12:47:41.001438, 0:41:36.364786,                                100,                                52,                              100,                              49,                               100,                               49, None
2025-09-12T12:47:46.001848, 0:41:41.365280,                                100,                                49,                              100,                              50,                               100,                               50, None
2025-09-12T12:47:51.002196, 0:41:46.365617,                                100,                                50,                              100,                              46,                               100,                               46, None
2025-09-12T12:47:56.002723, 0:41:51.366140,                                100,                                46,                              100,                              51,                               100,                               51, None
2025-09-12T12:48:01.003217, 0:41:56.366640,                                100,                                51,                              100,                              53,                               100,                               53, None
2025-09-12T12:48:06.003810, 0:42:01.367211,                                100,                                53,                              100,                              52,                               100,                               52, None
2025-09-12T12:48:11.004758, 0:42:06.368186,                                100,                                52,                              100,                              49,                               100,                               49, None
2025-09-12T12:48:16.005551, 0:42:11.368977,                                100,                                49,                              100,                              47,                               100,                               47, None
2025-09-12T12:48:21.006000, 0:42:16.369433,                                100,                                47,                              100,                              45,                               100,                               45, None
2025-09-12T12:48:26.006430, 0:42:21.369857,                                100,                                45,                              100,                              50,                               100,                               50, None
2025-09-12T12:48:31.006808, 0:42:26.370236,                                100,                                50,                              100,                              50,                               100,                               50, None
2025-09-12T12:48:36.007337, 0:42:31.370771,                                100,                                50,                              100,                              47,                               100,                               47, None
2025-09-12T12:48:41.007783, 0:42:36.371216,                                100,                                47,                              100,                              51,                               100,                               51, None
2025-09-12T12:48:46.008602, 0:42:41.372029,                                100,                                51,                              100,                              47,                               100,                               47, None
2025-09-12T12:48:51.009026, 0:42:46.372452,                                100,                                47,                              100,                              48,                               100,                               48, None
2025-09-12T12:48:56.009928, 0:42:51.373356,                                100,                                48,                              100,                              46,                               100,                               46, None
2025-09-12T12:49:01.010759, 0:42:56.374187,                                100,                                46,                              100,                              45,                               100,                               45, None
2025-09-12T12:49:06.011277, 0:43:01.374685,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T12:49:11.011832, 0:43:06.375259,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T12:49:16.012743, 0:43:11.376168,                                100,                                45,                              100,                              50,                               100,                               50, None
2025-09-12T12:49:21.013254, 0:43:16.376681,                                100,                                50,                              100,                              52,                               100,                               52, None
2025-09-12T12:49:26.013721, 0:43:21.377150,                                100,                                52,                              100,                              47,                               100,                               47, None
2025-09-12T12:49:31.014124, 0:43:26.377553,                                100,                                47,                              100,                              53,                               100,                               53, None
2025-09-12T12:49:36.014520, 0:43:31.377954,                                100,                                53,                              100,                              46,                               100,                               46, None
2025-09-12T12:49:41.015314, 0:43:36.378739,                                100,                                46,                              100,                              50,                               100,                               50, None
2025-09-12T12:49:46.016189, 0:43:41.379609,                                100,                                50,                              100,                              45,                               100,                               45, None
2025-09-12T12:49:51.016678, 0:43:46.380104,                                100,                                45,                              100,                              46,                               100,                               46, None
2025-09-12T12:49:56.017299, 0:43:51.380727,                                100,                                46,                              100,                              54,                               100,                               54, None
2025-09-12T12:50:01.017747, 0:43:56.381165,                                100,                                54,                              100,                              54,                               100,                               54, None
2025-09-12T12:50:06.018420, 0:44:01.381799,                                100,                                54,                              100,                              53,                               100,                               53, None
2025-09-12T12:50:11.019268, 0:44:06.382692,                                100,                                53,                              100,                              51,                               100,                               51, None
2025-09-12T12:50:16.020219, 0:44:11.383647,                                100,                                51,                              100,                              48,                               100,                               48, None
2025-09-12T12:50:21.020634, 0:44:16.384066,                                100,                                48,                              100,                              52,                               100,                               52, None
2025-09-12T12:50:26.021498, 0:44:21.384913,                                100,                                52,                              100,                              52,                               100,                               52, None
2025-09-12T12:50:31.021944, 0:44:26.385353,                                100,                                52,                              100,                              52,                               100,                               52, None
2025-09-12T12:50:36.022398, 0:44:31.385797,                                100,                                52,                              100,                              54,                               100,                               54, None
2025-09-12T12:50:41.023214, 0:44:36.386647,                                100,                                54,                              100,                              50,                               100,                               50, None
2025-09-12T12:50:46.024161, 0:44:41.387586,                                100,                                50,                              100,                              51,                               100,                               51, None
2025-09-12T12:50:51.024673, 0:44:46.388099,                                100,                                51,                              100,                              45,                               100,                               45, None
2025-09-12T12:50:56.025510, 0:44:51.388942,                                100,                                45,                              100,                              45,                               100,                               45, None
2025-09-12T12:51:01.026301, 0:44:56.389734,                                100,                                45,                              100,                              46,                               100,                               46, None
2025-09-12T12:51:06.026666, 0:45:01.390097,                                100,                                46,                              100,                              53,                               100,                               23, Stealthy Turbidity Offset
