active_attack                        , chlorine_level_after_attack, chlorine_level_after_logic, chlorine_level_before_update, coagulant_pump_speed_after_attack, coagulant_pump_speed_after_logic, coagulant_pump_speed_before_update, dest_ip  , filter_backwash_pump_status_after_attack, filter_backwash_pump_status_after_logic, filter_backwash_pump_status_before_update, filter_outlet_turbidity_after_attack, filter_outlet_turbidity_after_logic, filter_outlet_turbidity_before_update, flocculator_speed_after_attack, flocculator_speed_after_logic, flocculator_speed_before_update, intake_pump_status_after_attack, intake_pump_status_after_logic, intake_pump_status_before_update, modbus_function                                                        , packet_size, raw_water_flow_rate_after_attack, raw_water_flow_rate_after_logic, raw_water_flow_rate_before_update, raw_water_turbidity_after_attack, raw_water_turbidity_after_logic, raw_water_turbidity_before_update, read_registers                                              , sedimentation_turbidity_after_attack, sedimentation_turbidity_after_logic, sedimentation_turbidity_before_update, sim_time      , src_ip      , timestamp                 , written_registers
Stealthy Data Manipulation (Offset)  ,          2.2650797866439816,         2.2650797866439816,           2.1847441711832967,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                29, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 3}" ,                                   26,                                  26,                                    28, 1:16:30.326028, 192.168.1.20, 2025-10-14T15:27:13.957291, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.2286775710182676,         2.2286775710182676,           2.2650797866439816,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               20,                              45,                                22, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    26, 1:16:35.326314, 192.168.1.20, 2025-10-14T15:27:18.957578, {'raw_water_turbidity': 20}
Stealthy Data Manipulation (Offset)  ,          2.270837146882912 ,         2.270837146882912 ,           2.2286775710182676,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               20,                              45,                                20, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   24,                                  24,                                    25, 1:16:40.326617, 192.168.1.20, 2025-10-14T15:27:23.957884, {'raw_water_turbidity': 20}
Stealthy Data Manipulation (Offset)  ,          2.2321138438264025,         2.2321138438264025,           2.270837146882912 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               25,                              50,                                20, "{'raw_water_turbidity': 50, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    24, 1:16:45.326956, 192.168.1.20, 2025-10-14T15:27:28.958225, {'raw_water_turbidity': 25}
Stealthy Data Manipulation (Offset)  ,          2.2481832957902066,         2.2481832957902066,           2.2321138438264025,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                25, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    26, 1:16:50.327295, 192.168.1.20, 2025-10-14T15:27:33.958564, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.260266641238201 ,         2.260266641238201 ,           2.2481832957902066,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                22, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    26, 1:16:55.327672, 192.168.1.20, 2025-10-14T15:27:38.958969, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.2226410036254713,         2.2226410036254713,           2.260266641238201 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               27,                              52,                                22, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    26, 1:17:00.328049, 192.168.1.20, 2025-10-14T15:27:43.959320, {'raw_water_turbidity': 27}
Stealthy Data Manipulation (Offset)  ,          2.241807207427111 ,         2.241807207427111 ,           2.2226410036254713,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               23,                              48,                                27, "{'raw_water_turbidity': 48, 'filter_outlet_turbidity': 2}" ,                                   26,                                  26,                                    28, 1:17:05.328406, 192.168.1.20, 2025-10-14T15:27:48.959674, {'raw_water_turbidity': 23}
Stealthy Data Manipulation (Offset)  ,          2.2115921932099893,         2.2115921932099893,           2.241807207427111 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               28,                              53,                                23, "{'raw_water_turbidity': 53, 'filter_outlet_turbidity': 2}" ,                                   30,                                  30,                                    26, 1:17:10.328750, 192.168.1.20, 2025-10-14T15:27:53.960019, {'raw_water_turbidity': 28}
Stealthy Data Manipulation (Offset)  ,          2.230006953867486 ,         2.230006953867486 ,           2.2115921932099893,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                28, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    30, 1:17:15.329098, 192.168.1.20, 2025-10-14T15:27:58.960362, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.242671472639329 ,         2.242671472639329 ,           2.230006953867486 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                22, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   24,                                  24,                                    25, 1:17:20.329399, 192.168.1.20, 2025-10-14T15:28:03.960661, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.2426940723843103,         2.2426940723843103,           2.242671472639329 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               27,                              52,                                22, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    24, 1:17:25.329717, 192.168.1.20, 2025-10-14T15:28:08.960980, {'raw_water_turbidity': 27}
Stealthy Data Manipulation (Offset)  ,          2.230245470669846 ,         2.230245470669846 ,           2.2426940723843103,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               24,                              49,                                27, "{'raw_water_turbidity': 49, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    28, 1:17:30.330008, 192.168.1.20, 2025-10-14T15:28:13.961270, {'raw_water_turbidity': 24}
Stealthy Data Manipulation (Offset)  ,          2.2463406508269177,         2.2463406508269177,           2.230245470669846 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                24, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    28, 1:17:35.330297, 192.168.1.20, 2025-10-14T15:28:18.961555, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.1816830607418414,         2.1816830607418414,           2.2463406508269177,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    3,                                   3,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               26,                              51,                                22, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 2}" ,                                   29,                                  29,                                    25, 1:17:40.330551, 192.168.1.20, 2025-10-14T15:28:23.961815, {'raw_water_turbidity': 26}
Stealthy Data Manipulation (Offset)  ,          2.20231603400284  ,         2.20231603400284  ,           2.1816830607418414,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               26,                              51,                                26, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 3}" ,                                   27,                                  27,                                    29, 1:17:45.330860, 192.168.1.20, 2025-10-14T15:28:28.962120, {'raw_water_turbidity': 26}
Stealthy Data Manipulation (Offset)  ,          2.2085273034479243,         2.2085273034479243,           2.20231603400284  ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               26,                              51,                                26, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    27, 1:17:50.331144, 192.168.1.20, 2025-10-14T15:28:33.962414, {'raw_water_turbidity': 26}
Stealthy Data Manipulation (Offset)  ,          2.2227807481238444,         2.2227807481238444,           2.2085273034479243,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               28,                              53,                                26, "{'raw_water_turbidity': 53, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    28, 1:17:55.331498, 192.168.1.20, 2025-10-14T15:28:38.962768, {'raw_water_turbidity': 28}
Stealthy Data Manipulation (Offset)  ,          2.2524088224462053,         2.2524088224462053,           2.2227807481238444,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                28, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    28, 1:18:00.331873, 192.168.1.20, 2025-10-14T15:28:43.963144, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.1748669407301335,         2.1748669407301335,           2.2524088224462053,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    3,                                   3,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               27,                              52,                                22, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   29,                                  29,                                    25, 1:18:05.332233, 192.168.1.20, 2025-10-14T15:28:48.963503, {'raw_water_turbidity': 27}
Stealthy Data Manipulation (Offset)  ,          2.2373521396341305,         2.2373521396341305,           2.1748669407301335,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               26,                              51,                                27, "{'raw_water_turbidity': 51, 'filter_outlet_turbidity': 3}" ,                                   28,                                  28,                                    29, 1:18:10.332579, 192.168.1.20, 2025-10-14T15:28:53.963841, {'raw_water_turbidity': 26}
Stealthy Data Manipulation (Offset)  ,          2.225618605677274 ,         2.225618605677274 ,           2.2373521396341305,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               28,                              53,                                26, "{'raw_water_turbidity': 53, 'filter_outlet_turbidity': 2}" ,                                   30,                                  30,                                    28, 1:18:15.332920, 192.168.1.20, 2025-10-14T15:28:58.964182, {'raw_water_turbidity': 28}
Stealthy Data Manipulation (Offset)  ,          2.228663165288318 ,         2.228663165288318 ,           2.225618605677274 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               27,                              52,                                28, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    30, 1:18:20.333175, 192.168.1.20, 2025-10-14T15:29:03.964434, {'raw_water_turbidity': 27}
Stealthy Data Manipulation (Offset)  ,          2.20372313441678  ,         2.20372313441678  ,           2.228663165288318 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               27,                              52,                                27, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   29,                                  29,                                    27, 1:18:25.333424, 192.168.1.20, 2025-10-14T15:29:08.964683, {'raw_water_turbidity': 27}
Stealthy Data Manipulation (Offset)  ,          2.2609825737764737,         2.2609825737764737,           2.20372313441678  ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               22,                              47,                                27, "{'raw_water_turbidity': 47, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    29, 1:18:30.333670, 192.168.1.20, 2025-10-14T15:29:13.964934, {'raw_water_turbidity': 22}
Stealthy Data Manipulation (Offset)  ,          2.26768340553829  ,         2.26768340553829  ,           2.2609825737764737,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               23,                              48,                                22, "{'raw_water_turbidity': 48, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    25, 1:18:35.333980, 192.168.1.20, 2025-10-14T15:29:18.965250, {'raw_water_turbidity': 23}
Stealthy Data Manipulation (Offset)  ,          2.2688849259813226,         2.2688849259813226,           2.26768340553829  ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               20,                              45,                                23, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    25, 1:18:40.334345, 192.168.1.20, 2025-10-14T15:29:23.965615, {'raw_water_turbidity': 20}
Stealthy Data Manipulation (Offset)  ,          2.221823989707607 ,         2.221823989707607 ,           2.2688849259813226,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               28,                              53,                                20, "{'raw_water_turbidity': 53, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    25, 1:18:45.334710, 192.168.1.20, 2025-10-14T15:29:28.965977, {'raw_water_turbidity': 28}
Stealthy Data Manipulation (Offset)  ,          2.271664447909038 ,         2.271664447909038 ,           2.221823989707607 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               21,                              46,                                28, "{'raw_water_turbidity': 46, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    27, 1:18:50.335045, 192.168.1.20, 2025-10-14T15:29:33.966318, {'raw_water_turbidity': 21}
Stealthy Data Manipulation (Offset)  ,          1.7279857759362982,         1.7279857759362982,           2.271664447909038 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    7,                                   7,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                              113,                             138,                                21, "{'raw_water_turbidity': 138, 'filter_outlet_turbidity': 2}",                                   77,                                  77,                                    25, 1:18:55.335398, 192.168.1.20, 2025-10-14T15:29:38.966668, {'raw_water_turbidity': 113}
Stealthy Data Manipulation (Offset)  ,          2.2174343578816975,         2.2174343578816975,           1.7279857759362982,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     7,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               24,                              49,                               113, "{'raw_water_turbidity': 49, 'filter_outlet_turbidity': 7}" ,                                   27,                                  27,                                    77, 1:19:00.335756, 192.168.1.20, 2025-10-14T15:29:43.967028, {'raw_water_turbidity': 24}
Stealthy Data Manipulation (Offset)  ,          2.1924245396783086,         2.1924245396783086,           2.2174343578816975,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    3,                                   3,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               27,                              52,                                24, "{'raw_water_turbidity': 52, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    27, 1:19:05.336120, 192.168.1.20, 2025-10-14T15:29:48.967389, {'raw_water_turbidity': 27}
Stealthy Data Manipulation (Offset)  ,          2.246715560998986 ,         2.246715560998986 ,           2.1924245396783086,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     3,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               21,                              46,                                27, "{'raw_water_turbidity': 46, 'filter_outlet_turbidity': 3}" ,                                   24,                                  24,                                    28, 1:19:10.336478, 192.168.1.20, 2025-10-14T15:29:53.967748, {'raw_water_turbidity': 21}
Stealthy Data Manipulation (Offset)  ,          2.205868197917674 ,         2.205868197917674 ,           2.246715560998986 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               28,                              53,                                21, "{'raw_water_turbidity': 53, 'filter_outlet_turbidity': 2}" ,                                   28,                                  28,                                    24, 1:19:15.336850, 192.168.1.20, 2025-10-14T15:29:58.968119, {'raw_water_turbidity': 28}
Stealthy Data Manipulation (Offset)  ,          2.2507065192038955,         2.2507065192038955,           2.205868197917674 ,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               25,                              50,                                28, "{'raw_water_turbidity': 50, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    28, 1:19:20.337192, 192.168.1.20, 2025-10-14T15:30:03.968457, {'raw_water_turbidity': 25}
Stealthy Data Manipulation (Offset)  ,          2.2400899916107555,         2.2400899916107555,           2.2507065192038955,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               23,                              48,                                25, "{'raw_water_turbidity': 48, 'filter_outlet_turbidity': 2}" ,                                   27,                                  27,                                    27, 1:19:25.337509, 192.168.1.20, 2025-10-14T15:30:08.968777, {'raw_water_turbidity': 23}
Stealthy Data Manipulation (Offset)  ,          2.2488887281997574,         2.2488887281997574,           2.2400899916107555,                               100,                              100,                                100, localhost,                                        0,                                       0,                                         0,                                    2,                                   2,                                     2,                            100,                           100,                             100,                               1,                              1,                                1, ATTACK: Stealthy Data Manipulation (Offset) (offset)                   ,          16,                             5000,                            5000,                              5000,                               20,                              45,                                23, "{'raw_water_turbidity': 45, 'filter_outlet_turbidity': 2}" ,                                   25,                                  25,                                    27, 1:19:30.337863, 192.168.1.20, 2025-10-14T15:30:13.969128, {'raw_water_turbidity': 20}
