Timestamp_Index,Original_CSV_Index,Predicted_Type,Confidence,Actual_Type
4333,19444,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4334,19445,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4335,19446,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4336,19447,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4337,19448,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4338,19449,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4339,19450,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4340,19451,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4341,19452,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4342,19453,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4343,19454,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4344,19455,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4345,19456,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4346,19457,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4347,19458,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4348,19459,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4349,19460,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4350,19461,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4351,19462,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4352,19463,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4353,19464,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4354,19465,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4355,19466,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4356,19467,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4357,19468,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
4358,19469,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4359,19470,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4360,19471,Man-in-the-Middle (Data Manipulation),0.999913606911447,Man-in-the-Middle (Data Manipulation)
4361,19472,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
4362,19473,Man-in-the-Middle (Data Manipulation),0.999672131147541,Man-in-the-Middle (Data Manipulation)
4363,19474,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4364,19475,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4365,19476,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4366,19477,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4367,19478,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4368,19479,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4369,19480,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
4370,19481,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4371,19482,Man-in-the-Middle (Data Manipulation),0.9995857380589881,Man-in-the-Middle (Data Manipulation)
4372,19483,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4373,19484,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4374,19485,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4375,19486,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4376,19487,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4377,19488,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4378,19489,Man-in-the-Middle (Data Manipulation),1.0,Man-in-the-Middle (Data Manipulation)
4379,19490,False Data Injection (High Value),0.96,False Data Injection (High Value)    
4380,19491,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4381,19492,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4382,19493,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4383,19494,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4384,19495,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4385,19496,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4386,19497,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4387,19498,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4388,19499,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4389,19500,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4390,19501,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4391,19502,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4392,19503,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4393,19504,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4394,19505,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4395,19506,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4396,19507,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4397,19508,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4398,19509,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4399,19510,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4400,19511,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4401,19512,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4402,19513,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4403,19514,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4404,19515,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4405,19516,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4406,19517,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4407,19518,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4408,19519,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4409,19520,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4410,19521,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4411,19522,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4412,19523,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4413,19524,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4414,19525,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4415,19526,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4416,19527,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4417,19528,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4418,19529,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4419,19530,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4420,19531,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4421,19532,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4422,19533,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4423,19534,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4424,19535,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4425,19536,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4426,19537,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4427,19538,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4428,19539,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4429,19540,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4430,19541,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4431,19542,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4432,19543,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4433,19544,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4434,19545,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4435,19546,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4436,19547,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4437,19548,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4438,19549,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4439,19550,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4440,19551,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4441,19552,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4442,19553,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4443,19554,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4444,19555,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4445,19556,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4446,19557,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4447,19558,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4448,19559,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4449,19560,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4450,19561,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4451,19562,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4452,19563,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4453,19564,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4454,19565,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4455,19566,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4456,19567,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4457,19568,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4458,19569,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4459,19570,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4460,19571,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4461,19572,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4462,19573,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4463,19574,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4464,19575,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4465,19576,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4466,19577,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4467,19578,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4468,19579,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4469,19580,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4470,19581,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4471,19582,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4472,19583,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4473,19584,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4474,19585,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4475,19586,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4476,19587,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4477,19588,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4478,19589,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4479,19590,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4480,19591,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4481,19592,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4482,19593,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4483,19594,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4484,19595,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4485,19596,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4486,19597,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4487,19598,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4488,19599,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4489,19600,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4490,19601,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4491,19602,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4492,19603,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4493,19604,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4494,19605,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4495,19606,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4496,19607,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4497,19608,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4498,19609,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4499,19610,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4500,19611,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4501,19612,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4502,19613,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4503,19614,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4504,19615,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4505,19616,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4506,19617,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4507,19618,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4508,19619,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4509,19620,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4510,19621,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4511,19622,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4512,19623,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4513,19624,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4514,19625,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4515,19626,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4516,19627,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4517,19628,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4518,19629,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4519,19630,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4520,19631,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4521,19632,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4522,19633,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4523,19634,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4524,19635,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4525,19636,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4526,19637,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4527,19638,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4528,19639,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4529,19640,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4530,19641,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4531,19642,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4532,19643,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4533,19644,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4534,19645,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4535,19646,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4536,19647,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4537,19648,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4538,19649,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4539,19650,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4540,19651,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4541,19652,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4542,19653,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4543,19654,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4544,19655,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4545,19656,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4546,19657,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4547,19658,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4548,19659,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4549,19660,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4550,19661,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4551,19662,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4552,19663,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4553,19664,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4554,19665,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4555,19666,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4556,19667,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4557,19668,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4558,19669,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4559,19670,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4560,19671,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4561,19672,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4562,19673,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4563,19674,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4564,19675,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4565,19676,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4566,19677,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4567,19678,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4568,19679,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4569,19680,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4570,19681,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4571,19682,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4572,19683,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4573,19684,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4574,19685,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4575,19686,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4576,19687,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4577,19688,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4578,19689,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4579,19690,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4580,19691,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4581,19692,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4582,19693,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4583,19694,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4584,19695,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4585,19696,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4586,19697,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4587,19698,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4588,19699,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4589,19700,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4590,19701,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4591,19702,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4592,19703,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4593,19704,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4594,19705,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4595,19706,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4596,19707,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4597,19708,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4598,19709,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4599,19710,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4600,19711,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4601,19712,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4602,19713,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4603,19714,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4604,19715,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4605,19716,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4606,19717,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4607,19718,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4608,19719,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4609,19720,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4610,19721,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4611,19722,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4612,19723,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4613,19724,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4614,19725,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4615,19726,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4616,19727,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4617,19728,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4618,19729,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4619,19730,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4620,19731,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4621,19732,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4622,19733,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4623,19734,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4624,19735,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4625,19736,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4626,19737,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4627,19738,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4628,19739,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4629,19740,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4630,19741,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4631,19742,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4632,19743,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4633,19744,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4634,19745,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4635,19746,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4636,19747,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4637,19748,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4638,19749,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4639,19750,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4640,19751,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4641,19752,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4642,19753,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4643,19754,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4644,19755,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4645,19756,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4646,19757,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4647,19758,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4648,19759,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4649,19760,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4650,19761,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4651,19762,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4652,19763,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4653,19764,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4654,19765,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4655,19766,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4656,19767,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4657,19768,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4658,19769,False Data Injection (High Value),0.98,False Data Injection (High Value)    
4659,19770,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4660,19771,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4661,19772,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4662,19773,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4663,19774,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4664,19775,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4665,19776,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4666,19777,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4667,19778,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4668,19779,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4669,19780,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4670,19781,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4671,19782,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4672,19783,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4673,19784,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4674,19785,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4675,19786,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4676,19787,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4677,19788,False Data Injection (High Value),1.0,False Data Injection (High Value)    
4678,19789,Sustained Data Manipulation (Offset),0.98,Sustained Data Manipulation (Offset) 
4679,19790,Sustained Data Manipulation (Offset),0.98,Sustained Data Manipulation (Offset) 
4680,19791,Sustained Data Manipulation (Offset),0.9655156776213017,Sustained Data Manipulation (Offset) 
4681,19792,Sustained Data Manipulation (Offset),0.9837414840729147,Sustained Data Manipulation (Offset) 
4682,19793,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4683,19794,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4684,19795,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4685,19796,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4686,19797,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4687,19798,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4688,19799,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4689,19800,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4690,19801,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4691,19802,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4692,19803,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4693,19804,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4694,19805,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4695,19806,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4696,19807,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4697,19808,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4698,19809,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4699,19810,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4700,19811,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4701,19812,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4702,19813,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4703,19814,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4704,19815,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4705,19816,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4706,19817,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4707,19818,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4708,19819,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4709,19820,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
4710,19821,Sustained Data Manipulation (Offset),1.0,Sustained Data Manipulation (Offset) 
